,timestamp,customer_no,location
927,08:08:00,130,drinks
928,08:09:00,130,fruit
929,08:10:00,130,fruit
930,08:11:00,130,fruit
931,08:12:00,130,fruit
932,08:13:00,130,drinks
933,08:14:00,130,drinks
934,08:15:00,130,checkout
935,08:06:00,131,entrance
936,08:07:00,131,dairy
937,08:08:00,131,dairy
938,08:09:00,131,dairy
939,08:10:00,131,dairy
940,08:11:00,131,dairy
941,08:12:00,131,dairy
942,08:13:00,131,dairy
943,08:14:00,131,dairy
944,08:15:00,131,dairy
945,08:16:00,131,checkout
946,08:06:00,132,entrance
947,08:07:00,132,fruit
948,08:08:00,132,checkout
949,08:07:00,133,entrance
950,08:08:00,133,fruit
951,08:09:00,133,checkout
952,08:07:00,134,entrance
953,08:08:00,134,dairy
954,08:09:00,134,dairy
955,08:10:00,134,drinks
956,08:11:00,134,fruit
957,08:12:00,134,fruit
958,08:13:00,134,checkout
959,08:08:00,135,entrance
960,08:09:00,135,fruit
961,08:10:00,135,fruit
962,08:11:00,135,fruit
963,08:12:00,135,fruit
964,08:13:00,135,fruit
965,08:14:00,135,fruit
966,08:15:00,135,checkout
967,08:08:00,136,entrance
968,08:09:00,136,fruit
969,08:10:00,136,fruit
970,08:11:00,136,spices
971,08:12:00,136,spices
972,08:13:00,136,dairy
973,08:14:00,136,dairy
974,08:15:00,136,checkout
975,08:09:00,137,entrance
976,08:10:00,137,fruit
977,08:11:00,137,dairy
978,08:12:00,137,dairy
979,08:13:00,137,dairy
980,08:14:00,137,dairy
981,08:15:00,137,dairy
982,08:16:00,137,dairy
983,08:17:00,137,fruit
984,08:18:00,137,fruit
985,08:19:00,137,fruit
986,08:20:00,137,fruit
987,08:21:00,137,fruit
988,08:22:00,137,fruit
989,08:23:00,137,dairy
990,08:24:00,137,dairy
991,08:25:00,137,dairy
992,08:26:00,137,dairy
993,08:27:00,137,dairy
994,08:28:00,137,dairy
995,08:29:00,137,dairy
996,08:30:00,137,dairy
997,08:31:00,137,fruit
998,08:32:00,137,checkout
999,08:09:00,138,entrance
1000,08:10:00,138,dairy
1001,08:11:00,138,drinks
1002,08:12:00,138,checkout
1003,08:10:00,139,entrance
1004,08:11:00,139,fruit
1005,08:12:00,139,fruit
1006,08:13:00,139,fruit
1007,08:14:00,139,fruit
1008,08:15:00,139,checkout
1009,08:10:00,140,entrance
1010,08:11:00,140,drinks
1011,08:12:00,140,checkout
1012,08:11:00,141,entrance
1013,08:12:00,141,fruit
1014,08:13:00,141,fruit
1015,08:14:00,141,checkout
1016,08:11:00,142,entrance
1017,08:12:00,142,spices
1018,08:13:00,142,spices
1019,08:14:00,142,checkout
1020,08:12:00,143,entrance
1021,08:13:00,143,fruit
1022,08:14:00,143,spices
1023,08:15:00,143,spices
1024,08:16:00,143,spices
1025,08:17:00,143,spices
1026,08:18:00,143,spices
1027,08:19:00,143,fruit
1028,08:20:00,143,fruit
1029,08:21:00,143,dairy
1030,08:22:00,143,dairy
1031,08:23:00,143,dairy
1032,08:24:00,143,dairy
1033,08:25:00,143,checkout
1034,08:12:00,144,entrance
1035,08:13:00,144,fruit
1036,08:14:00,144,fruit
1037,08:15:00,144,checkout
1038,08:13:00,145,entrance
1039,08:14:00,145,spices
1040,08:15:00,145,checkout
1041,08:13:00,146,entrance
1042,08:14:00,146,fruit
1043,08:15:00,146,dairy
1044,08:16:00,146,dairy
1045,08:17:00,146,dairy
1046,08:18:00,146,dairy
1047,08:19:00,146,drinks
1048,08:20:00,146,checkout
1049,08:14:00,147,entrance
1050,08:15:00,147,spices
1051,08:16:00,147,dairy
1052,08:17:00,147,checkout
1053,08:14:00,148,entrance
1054,08:15:00,148,spices
1055,08:16:00,148,fruit
1056,08:17:00,148,fruit
1057,08:18:00,148,fruit
1058,08:19:00,148,drinks
1059,08:20:00,148,checkout
1060,08:15:00,149,entrance
1061,08:16:00,149,dairy
1062,08:17:00,149,dairy
1063,08:18:00,149,dairy
1064,08:19:00,149,dairy
1065,08:20:00,149,dairy
1066,08:21:00,149,dairy
1067,08:22:00,149,dairy
1068,08:23:00,149,checkout
1069,08:15:00,150,entrance
1070,08:16:00,150,drinks
1071,08:17:00,150,drinks
1072,08:18:00,150,drinks
1073,08:19:00,150,checkout
1074,08:16:00,151,entrance
1075,08:17:00,151,fruit
1076,08:18:00,151,checkout
1077,08:16:00,152,entrance
1078,08:17:00,152,dairy
1079,08:18:00,152,dairy
1080,08:19:00,152,dairy
1081,08:20:00,152,dairy
1082,08:21:00,152,spices
1083,08:22:00,152,spices
1084,08:23:00,152,spices
1085,08:24:00,152,spices
1086,08:25:00,152,fruit
1087,08:26:00,152,fruit
1088,08:27:00,152,fruit
1089,08:28:00,152,fruit
1090,08:29:00,152,fruit
1091,08:30:00,152,checkout
1092,08:17:00,153,entrance
1093,08:18:00,153,drinks
1094,08:19:00,153,fruit
1095,08:20:00,153,fruit
1096,08:21:00,153,fruit
1097,08:22:00,153,checkout
1098,08:17:00,154,entrance
1099,08:18:00,154,fruit
1100,08:19:00,154,checkout
1101,08:18:00,155,entrance
1102,08:19:00,155,spices
1103,08:20:00,155,dairy
1104,08:21:00,155,checkout
1105,08:18:00,156,entrance
1106,08:19:00,156,drinks
1107,08:20:00,156,drinks
1108,08:21:00,156,drinks
1109,08:22:00,156,drinks
1110,08:23:00,156,drinks
1111,08:24:00,156,checkout
1112,08:19:00,157,entrance
1113,08:20:00,157,dairy
1114,08:21:00,157,drinks
1115,08:22:00,157,drinks
1116,08:23:00,157,spices
1117,08:24:00,157,spices
1118,08:25:00,157,spices
1119,08:26:00,157,checkout
1120,08:19:00,158,entrance
1121,08:20:00,158,fruit
1122,08:21:00,158,checkout
1123,08:20:00,159,entrance
1124,08:21:00,159,dairy
1125,08:22:00,159,drinks
1126,08:23:00,159,drinks
1127,08:24:00,159,drinks
1128,08:25:00,159,drinks
1129,08:26:00,159,checkout
1130,08:20:00,160,entrance
1131,08:21:00,160,dairy
1132,08:22:00,160,dairy
1133,08:23:00,160,dairy
1134,08:24:00,160,dairy
1135,08:25:00,160,fruit
1136,08:26:00,160,checkout
1137,08:21:00,161,entrance
1138,08:22:00,161,dairy
1139,08:23:00,161,dairy
1140,08:24:00,161,spices
1141,08:25:00,161,spices
1142,08:26:00,161,spices
1143,08:27:00,161,checkout
1144,08:21:00,162,entrance
1145,08:22:00,162,spices
1146,08:23:00,162,spices
1147,08:24:00,162,spices
1148,08:25:00,162,spices
1149,08:26:00,162,fruit
1150,08:27:00,162,fruit
1151,08:28:00,162,fruit
1152,08:29:00,162,drinks
1153,08:30:00,162,spices
1154,08:31:00,162,checkout
1155,08:22:00,163,entrance
1156,08:23:00,163,fruit
1157,08:24:00,163,fruit
1158,08:25:00,163,fruit
1159,08:26:00,163,checkout
1160,08:22:00,164,entrance
1161,08:23:00,164,dairy
1162,08:24:00,164,dairy
1163,08:25:00,164,fruit
1164,08:26:00,164,spices
1165,08:27:00,164,drinks
1166,08:28:00,164,checkout
1167,08:23:00,165,entrance
1168,08:24:00,165,fruit
1169,08:25:00,165,fruit
1170,08:26:00,165,fruit
1171,08:27:00,165,checkout
1172,08:23:00,166,entrance
1173,08:24:00,166,dairy
1174,08:25:00,166,dairy
1175,08:26:00,166,dairy
1176,08:27:00,166,dairy
1177,08:28:00,166,dairy
1178,08:29:00,166,drinks
1179,08:30:00,166,drinks
1180,08:31:00,166,spices
1181,08:32:00,166,dairy
1182,08:33:00,166,dairy
1183,08:34:00,166,dairy
1184,08:35:00,166,fruit
1185,08:36:00,166,fruit
1186,08:37:00,166,fruit
1187,08:38:00,166,dairy
1188,08:39:00,166,checkout
1189,08:24:00,167,entrance
1190,08:25:00,167,fruit
1191,08:26:00,167,fruit
1192,08:27:00,167,checkout
1193,08:24:00,168,entrance
1194,08:25:00,168,dairy
1195,08:26:00,168,dairy
1196,08:27:00,168,dairy
1197,08:28:00,168,dairy
1198,08:29:00,168,dairy
1199,08:30:00,168,dairy
1200,08:31:00,168,dairy
1201,08:32:00,168,dairy
1202,08:33:00,168,dairy
1203,08:34:00,168,dairy
1204,08:35:00,168,dairy
1205,08:36:00,168,dairy
1206,08:37:00,168,checkout
1207,08:25:00,169,entrance
1208,08:26:00,169,dairy
1209,08:27:00,169,dairy
1210,08:28:00,169,dairy
1211,08:29:00,169,dairy
1212,08:30:00,169,spices
1213,08:31:00,169,fruit
1214,08:32:00,169,fruit
1215,08:33:00,169,fruit
1216,08:34:00,169,fruit
1217,08:35:00,169,fruit
1218,08:36:00,169,fruit
1219,08:37:00,169,fruit
1220,08:38:00,169,fruit
1221,08:39:00,169,checkout
1222,08:25:00,170,entrance
1223,08:26:00,170,dairy
1224,08:27:00,170,dairy
1225,08:28:00,170,dairy
1226,08:29:00,170,dairy
1227,08:30:00,170,dairy
1228,08:31:00,170,drinks
1229,08:32:00,170,fruit
1230,08:33:00,170,fruit
1231,08:34:00,170,spices
1232,08:35:00,170,drinks
1233,08:36:00,170,spices
1234,08:37:00,170,drinks
1235,08:38:00,170,drinks
1236,08:39:00,170,checkout
1237,08:26:00,171,entrance
1238,08:27:00,171,fruit
1239,08:28:00,171,dairy
1240,08:29:00,171,fruit
1241,08:30:00,171,fruit
1242,08:31:00,171,dairy
1243,08:32:00,171,dairy
1244,08:33:00,171,dairy
1245,08:34:00,171,dairy
1246,08:35:00,171,dairy
1247,08:36:00,171,dairy
1248,08:37:00,171,dairy
1249,08:38:00,171,checkout
1250,08:26:00,172,entrance
1251,08:27:00,172,fruit
1252,08:28:00,172,dairy
1253,08:29:00,172,dairy
1254,08:30:00,172,dairy
1255,08:31:00,172,dairy
1256,08:32:00,172,dairy
1257,08:33:00,172,checkout
1258,08:27:00,173,entrance
1259,08:28:00,173,spices
1260,08:29:00,173,dairy
1261,08:30:00,173,dairy
1262,08:31:00,173,dairy
1263,08:32:00,173,dairy
1264,08:33:00,173,dairy
1265,08:34:00,173,checkout
1266,08:27:00,174,entrance
1267,08:28:00,174,fruit
1268,08:29:00,174,fruit
1269,08:30:00,174,fruit
1270,08:31:00,174,checkout
1271,08:28:00,175,entrance
1272,08:29:00,175,fruit
1273,08:30:00,175,spices
1274,08:31:00,175,fruit
1275,08:32:00,175,dairy
1276,08:33:00,175,drinks
1277,08:34:00,175,drinks
1278,08:35:00,175,drinks
1279,08:36:00,175,drinks
1280,08:37:00,175,fruit
1281,08:38:00,175,fruit
1282,08:39:00,175,fruit
1283,08:40:00,175,checkout
1284,08:28:00,176,entrance
1285,08:29:00,176,fruit
1286,08:30:00,176,fruit
1287,08:31:00,176,fruit
1288,08:32:00,176,checkout
1289,08:29:00,177,entrance
1290,08:30:00,177,dairy
1291,08:31:00,177,spices
1292,08:32:00,177,fruit
1293,08:33:00,177,fruit
1294,08:34:00,177,fruit
1295,08:35:00,177,checkout
1296,08:29:00,178,entrance
1297,08:30:00,178,drinks
1298,08:31:00,178,spices
1299,08:32:00,178,spices
1300,08:33:00,178,spices
1301,08:34:00,178,checkout
1302,08:30:00,179,entrance
1303,08:31:00,179,fruit
1304,08:32:00,179,drinks
1305,08:33:00,179,checkout
1306,08:30:00,180,entrance
1307,08:31:00,180,dairy
1308,08:32:00,180,fruit
1309,08:33:00,180,fruit
1310,08:34:00,180,fruit
1311,08:35:00,180,dairy
1312,08:36:00,180,dairy
1313,08:37:00,180,fruit
1314,08:38:00,180,drinks
1315,08:39:00,180,spices
1316,08:40:00,180,dairy
1317,08:41:00,180,dairy
1318,08:42:00,180,spices
1319,08:43:00,180,drinks
1320,08:44:00,180,spices
1321,08:45:00,180,dairy
1322,08:46:00,180,dairy
1323,08:47:00,180,dairy
1324,08:48:00,180,dairy
1325,08:49:00,180,dairy
1326,08:50:00,180,dairy
1327,08:51:00,180,fruit
1328,08:52:00,180,fruit
1329,08:53:00,180,fruit
1330,08:54:00,180,fruit
1331,08:55:00,180,checkout
1332,08:31:00,181,entrance
1333,08:32:00,181,fruit
1334,08:33:00,181,fruit
1335,08:34:00,181,fruit
1336,08:35:00,181,checkout
1337,08:31:00,182,entrance
1338,08:32:00,182,drinks
1339,08:33:00,182,drinks
1340,08:34:00,182,drinks
1341,08:35:00,182,checkout
1342,08:32:00,183,entrance
1343,08:33:00,183,spices
1344,08:34:00,183,spices
1345,08:35:00,183,dairy
1346,08:36:00,183,dairy
1347,08:37:00,183,fruit
1348,08:38:00,183,fruit
1349,08:39:00,183,checkout
1350,08:32:00,184,entrance
1351,08:33:00,184,spices
1352,08:34:00,184,checkout
1353,08:33:00,185,entrance
1354,08:34:00,185,fruit
1355,08:35:00,185,fruit
1356,08:36:00,185,fruit
1357,08:37:00,185,fruit
1358,08:38:00,185,dairy
1359,08:39:00,185,dairy
1360,08:40:00,185,dairy
1361,08:41:00,185,dairy
1362,08:42:00,185,dairy
1363,08:43:00,185,dairy
1364,08:44:00,185,dairy
1365,08:45:00,185,dairy
1366,08:46:00,185,dairy
1367,08:47:00,185,dairy
1368,08:48:00,185,fruit
1369,08:49:00,185,fruit
1370,08:50:00,185,checkout
1371,08:33:00,186,entrance
1372,08:34:00,186,fruit
1373,08:35:00,186,fruit
1374,08:36:00,186,dairy
1375,08:37:00,186,dairy
1376,08:38:00,186,spices
1377,08:39:00,186,spices
1378,08:40:00,186,spices
1379,08:41:00,186,drinks
1380,08:42:00,186,drinks
1381,08:43:00,186,drinks
1382,08:44:00,186,drinks
1383,08:45:00,186,drinks
1384,08:46:00,186,drinks
1385,08:47:00,186,checkout
1386,08:34:00,187,entrance
1387,08:35:00,187,spices
1388,08:36:00,187,spices
1389,08:37:00,187,checkout
1390,08:34:00,188,entrance
1391,08:35:00,188,fruit
1392,08:36:00,188,drinks
1393,08:37:00,188,fruit
1394,08:38:00,188,fruit
1395,08:39:00,188,fruit
1396,08:40:00,188,spices
1397,08:41:00,188,fruit
1398,08:42:00,188,fruit
1399,08:43:00,188,checkout
1400,08:35:00,189,entrance
1401,08:36:00,189,spices
1402,08:37:00,189,spices
1403,08:38:00,189,spices
1404,08:39:00,189,fruit
1405,08:40:00,189,fruit
1406,08:41:00,189,checkout
1407,08:35:00,190,entrance
1408,08:36:00,190,fruit
1409,08:37:00,190,fruit
1410,08:38:00,190,fruit
1411,08:39:00,190,fruit
1412,08:40:00,190,fruit
1413,08:41:00,190,checkout
1414,08:36:00,191,entrance
1415,08:37:00,191,dairy
1416,08:38:00,191,dairy
1417,08:39:00,191,dairy
1418,08:40:00,191,dairy
1419,08:41:00,191,dairy
1420,08:42:00,191,dairy
1421,08:43:00,191,checkout
1422,08:36:00,192,entrance
1423,08:37:00,192,dairy
1424,08:38:00,192,dairy
1425,08:39:00,192,dairy
1426,08:40:00,192,dairy
1427,08:41:00,192,dairy
1428,08:42:00,192,spices
1429,08:43:00,192,spices
1430,08:44:00,192,checkout
1431,08:37:00,193,entrance
1432,08:38:00,193,fruit
1433,08:39:00,193,checkout
1434,08:37:00,194,entrance
1435,08:38:00,194,dairy
1436,08:39:00,194,dairy
1437,08:40:00,194,dairy
1438,08:41:00,194,dairy
1439,08:42:00,194,fruit
1440,08:43:00,194,checkout
1441,08:38:00,195,entrance
1442,08:39:00,195,dairy
1443,08:40:00,195,dairy
1444,08:41:00,195,dairy
1445,08:42:00,195,dairy
1446,08:43:00,195,dairy
1447,08:44:00,195,dairy
1448,08:45:00,195,dairy
1449,08:46:00,195,drinks
1450,08:47:00,195,drinks
1451,08:48:00,195,drinks
1452,08:49:00,195,drinks
1453,08:50:00,195,drinks
1454,08:51:00,195,drinks
1455,08:52:00,195,drinks
1456,08:53:00,195,checkout
1457,08:38:00,196,entrance
1458,08:39:00,196,fruit
1459,08:40:00,196,fruit
1460,08:41:00,196,checkout
1461,08:39:00,197,entrance
1462,08:40:00,197,drinks
1463,08:41:00,197,spices
1464,08:42:00,197,spices
1465,08:43:00,197,spices
1466,08:44:00,197,dairy
1467,08:45:00,197,dairy
1468,08:46:00,197,dairy
1469,08:47:00,197,dairy
1470,08:48:00,197,dairy
1471,08:49:00,197,dairy
1472,08:50:00,197,dairy
1473,08:51:00,197,dairy
1474,08:52:00,197,dairy
1475,08:53:00,197,dairy
1476,08:54:00,197,dairy
1477,08:55:00,197,dairy
1478,08:56:00,197,fruit
1479,08:57:00,197,fruit
1480,08:58:00,197,fruit
1481,08:59:00,197,drinks
1482,09:00:00,197,checkout
1483,08:39:00,198,entrance
1484,08:40:00,198,fruit
1485,08:41:00,198,fruit
1486,08:42:00,198,fruit
1487,08:43:00,198,fruit
1488,08:44:00,198,dairy
1489,08:45:00,198,dairy
1490,08:46:00,198,spices
1491,08:47:00,198,fruit
1492,08:48:00,198,spices
1493,08:49:00,198,drinks
1494,08:50:00,198,fruit
1495,08:51:00,198,fruit
1496,08:52:00,198,dairy
1497,08:53:00,198,dairy
1498,08:54:00,198,dairy
1499,08:55:00,198,dairy
1500,08:56:00,198,dairy
1501,08:57:00,198,dairy
1502,08:58:00,198,dairy
1503,08:59:00,198,checkout
1504,08:40:00,199,entrance
1505,08:41:00,199,spices
1506,08:42:00,199,fruit
1507,08:43:00,199,spices
1508,08:44:00,199,spices
1509,08:45:00,199,dairy
1510,08:46:00,199,checkout
1511,08:40:00,200,entrance
1512,08:41:00,200,fruit
1513,08:42:00,200,checkout
1514,08:41:00,201,entrance
1515,08:42:00,201,dairy
1516,08:43:00,201,dairy
1517,08:44:00,201,dairy
1518,08:45:00,201,dairy
1519,08:46:00,201,spices
1520,08:47:00,201,drinks
1521,08:48:00,201,checkout
1522,08:41:00,202,entrance
1523,08:42:00,202,dairy
1524,08:43:00,202,dairy
1525,08:44:00,202,dairy
1526,08:45:00,202,dairy
1527,08:46:00,202,dairy
1528,08:47:00,202,spices
1529,08:48:00,202,drinks
1530,08:49:00,202,checkout
1531,08:42:00,203,entrance
1532,08:43:00,203,dairy
1533,08:44:00,203,dairy
1534,08:45:00,203,dairy
1535,08:46:00,203,dairy
1536,08:47:00,203,dairy
1537,08:48:00,203,dairy
1538,08:49:00,203,dairy
1539,08:50:00,203,dairy
1540,08:51:00,203,dairy
1541,08:52:00,203,fruit
1542,08:53:00,203,checkout
1543,08:42:00,204,entrance
1544,08:43:00,204,fruit
1545,08:44:00,204,fruit
1546,08:45:00,204,fruit
1547,08:46:00,204,fruit
1548,08:47:00,204,fruit
1549,08:48:00,204,fruit
1550,08:49:00,204,fruit
1551,08:50:00,204,drinks
1552,08:51:00,204,drinks
1553,08:52:00,204,drinks
1554,08:53:00,204,drinks
1555,08:54:00,204,checkout
1556,08:43:00,205,entrance
1557,08:44:00,205,dairy
1558,08:45:00,205,dairy
1559,08:46:00,205,checkout
1560,08:43:00,206,entrance
1561,08:44:00,206,dairy
1562,08:45:00,206,dairy
1563,08:46:00,206,spices
1564,08:47:00,206,dairy
1565,08:48:00,206,dairy
1566,08:49:00,206,dairy
1567,08:50:00,206,dairy
1568,08:51:00,206,dairy
1569,08:52:00,206,fruit
1570,08:53:00,206,fruit
1571,08:54:00,206,fruit
1572,08:55:00,206,fruit
1573,08:56:00,206,fruit
1574,08:57:00,206,fruit
1575,08:58:00,206,drinks
1576,08:59:00,206,drinks
1577,09:00:00,206,drinks
1578,08:44:00,207,entrance
1579,08:45:00,207,spices
1580,08:46:00,207,dairy
1581,08:47:00,207,dairy
1582,08:48:00,207,dairy
1583,08:49:00,207,fruit
1584,08:50:00,207,drinks
1585,08:51:00,207,drinks
1586,08:52:00,207,checkout
1587,08:44:00,208,entrance
1588,08:45:00,208,dairy
1589,08:46:00,208,dairy
1590,08:47:00,208,checkout
1591,08:45:00,209,entrance
1592,08:46:00,209,spices
1593,08:47:00,209,checkout
1594,08:45:00,210,entrance
1595,08:46:00,210,fruit
1596,08:47:00,210,fruit
1597,08:48:00,210,fruit
1598,08:49:00,210,fruit
1599,08:50:00,210,fruit
1600,08:51:00,210,checkout
1601,08:46:00,211,entrance
1602,08:47:00,211,dairy
1603,08:48:00,211,fruit
1604,08:49:00,211,fruit
1605,08:50:00,211,fruit
1606,08:51:00,211,spices
1607,08:52:00,211,spices
1608,08:53:00,211,dairy
1609,08:54:00,211,dairy
1610,08:55:00,211,fruit
1611,08:56:00,211,fruit
1612,08:57:00,211,fruit
1613,08:58:00,211,dairy
1614,08:59:00,211,dairy
1615,09:00:00,211,dairy
1616,08:46:00,212,entrance
1617,08:47:00,212,spices
1618,08:48:00,212,drinks
1619,08:49:00,212,drinks
1620,08:50:00,212,drinks
1621,08:51:00,212,checkout
1622,08:47:00,213,entrance
1623,08:48:00,213,dairy
1624,08:49:00,213,dairy
1625,08:50:00,213,dairy
1626,08:51:00,213,dairy
1627,08:52:00,213,dairy
1628,08:53:00,213,dairy
1629,08:54:00,213,dairy
1630,08:55:00,213,dairy
1631,08:56:00,213,dairy
1632,08:57:00,213,dairy
1633,08:58:00,213,dairy
1634,08:59:00,213,dairy
1635,09:00:00,213,dairy
1636,08:47:00,214,entrance
1637,08:48:00,214,dairy
1638,08:49:00,214,dairy
1639,08:50:00,214,dairy
1640,08:51:00,214,dairy
1641,08:52:00,214,dairy
1642,08:53:00,214,dairy
1643,08:54:00,214,dairy
1644,08:55:00,214,dairy
1645,08:56:00,214,dairy
1646,08:57:00,214,dairy
1647,08:58:00,214,dairy
1648,08:59:00,214,dairy
1649,09:00:00,214,dairy
1650,08:48:00,215,entrance
1651,08:49:00,215,dairy
1652,08:50:00,215,dairy
1653,08:51:00,215,dairy
1654,08:52:00,215,dairy
1655,08:53:00,215,spices
1656,08:54:00,215,dairy
1657,08:55:00,215,dairy
1658,08:56:00,215,dairy
1659,08:57:00,215,dairy
1660,08:58:00,215,dairy
1661,08:59:00,215,dairy
1662,09:00:00,215,fruit
1663,08:48:00,216,entrance
1664,08:49:00,216,fruit
1665,08:50:00,216,dairy
1666,08:51:00,216,spices
1667,08:52:00,216,spices
1668,08:53:00,216,dairy
1669,08:54:00,216,dairy
1670,08:55:00,216,fruit
1671,08:56:00,216,fruit
1672,08:57:00,216,fruit
1673,08:58:00,216,fruit
1674,08:59:00,216,fruit
1675,09:00:00,216,fruit
1676,08:49:00,217,entrance
1677,08:50:00,217,fruit
1678,08:51:00,217,spices
1679,08:52:00,217,drinks
1680,08:53:00,217,fruit
1681,08:54:00,217,fruit
1682,08:55:00,217,fruit
1683,08:56:00,217,drinks
1684,08:57:00,217,spices
1685,08:58:00,217,spices
1686,08:59:00,217,spices
1687,09:00:00,217,checkout
1688,08:49:00,218,entrance
1689,08:50:00,218,fruit
1690,08:51:00,218,drinks
1691,08:52:00,218,checkout
1692,08:50:00,219,entrance
1693,08:51:00,219,drinks
1694,08:52:00,219,drinks
1695,08:53:00,219,drinks
1696,08:54:00,219,checkout
1697,08:50:00,220,entrance
1698,08:51:00,220,drinks
1699,08:52:00,220,drinks
1700,08:53:00,220,drinks
1701,08:54:00,220,drinks
1702,08:55:00,220,checkout
1703,08:51:00,221,entrance
1704,08:52:00,221,fruit
1705,08:53:00,221,fruit
1706,08:54:00,221,spices
1707,08:55:00,221,dairy
1708,08:56:00,221,dairy
1709,08:57:00,221,dairy
1710,08:58:00,221,dairy
1711,08:59:00,221,checkout
1712,08:51:00,222,entrance
1713,08:52:00,222,fruit
1714,08:53:00,222,fruit
1715,08:54:00,222,fruit
1716,08:55:00,222,fruit
1717,08:56:00,222,checkout
1718,08:52:00,223,entrance
1719,08:53:00,223,fruit
1720,08:54:00,223,dairy
1721,08:55:00,223,dairy
1722,08:56:00,223,dairy
1723,08:57:00,223,dairy
1724,08:58:00,223,checkout
1725,08:52:00,224,entrance
1726,08:53:00,224,spices
1727,08:54:00,224,drinks
1728,08:55:00,224,drinks
1729,08:56:00,224,checkout
1730,08:53:00,225,entrance
1731,08:54:00,225,spices
1732,08:55:00,225,dairy
1733,08:56:00,225,spices
1734,08:57:00,225,spices
1735,08:58:00,225,drinks
1736,08:59:00,225,drinks
1737,09:00:00,225,drinks
1738,08:53:00,226,entrance
1739,08:54:00,226,fruit
1740,08:55:00,226,spices
1741,08:56:00,226,drinks
1742,08:57:00,226,checkout
1743,08:54:00,227,entrance
1744,08:55:00,227,fruit
1745,08:56:00,227,fruit
1746,08:57:00,227,fruit
1747,08:58:00,227,checkout
1748,08:54:00,228,entrance
1749,08:55:00,228,fruit
1750,08:56:00,228,fruit
1751,08:57:00,228,fruit
1752,08:58:00,228,fruit
1753,08:59:00,228,fruit
1754,09:00:00,228,dairy
1755,08:55:00,229,entrance
1756,08:56:00,229,dairy
1757,08:57:00,229,dairy
1758,08:58:00,229,spices
1759,08:59:00,229,spices
1760,09:00:00,229,drinks
1761,08:55:00,230,entrance
1762,08:56:00,230,dairy
1763,08:57:00,230,dairy
1764,08:58:00,230,checkout
1765,08:56:00,231,entrance
1766,08:57:00,231,dairy
1767,08:58:00,231,dairy
1768,08:59:00,231,dairy
1769,09:00:00,231,fruit
1770,08:56:00,232,entrance
1771,08:57:00,232,drinks
1772,08:58:00,232,checkout
1773,08:57:00,233,entrance
1774,08:58:00,233,spices
1775,08:59:00,233,spices
1776,09:00:00,233,spices
1777,08:57:00,234,entrance
1778,08:58:00,234,dairy
1779,08:59:00,234,dairy
1780,09:00:00,234,dairy
1781,08:58:00,235,entrance
1782,08:59:00,235,fruit
1783,09:00:00,235,checkout
1784,08:58:00,236,entrance
1785,08:59:00,236,fruit
1786,09:00:00,236,fruit
1787,08:59:00,237,entrance
1788,09:00:00,237,dairy
1789,08:59:00,238,entrance
1790,09:00:00,238,spices
1791,09:00:00,239,entrance
1792,09:00:00,240,entrance
